event_id,event_date,aircraft,aircraft_category,injury_severity,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,broad_phase_of_flight,aircraft_damage,make,model,total_injuries,year
20171022X15558,2017-10-21,Raytheon Aircraft Company B200,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,RAYTHEON AIRCRAFT COMPANY,B200,0.0,2017
20171022X92050,2017-10-21,Cessna 120,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,120,0.0,2017
20171024X22615,2017-10-21,Champion 7GC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CHAMPION,7GC,0.0,2017
20171022X22246,2017-10-22,Aviat Aircraft Inc A1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AVIAT AIRCRAFT INC,A1,0.0,2017
20171022X74256,2017-10-22,Aeronca 7DC,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,AERONCA,7DC,0.0,2017
20171023X81254,2017-10-22,Cessna 150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150,0.0,2017
20171023X93558,2017-10-22,Great Lakes 2T 1A 2,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GREAT LAKES,2T 1A 2,0.0,2017
20171031X30930,2017-10-22,Boeing 737,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Unknown,BOEING,737,1.0,2017
20171108X81547,2017-10-22,Cessna 210,Airplane,Fatal,5.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,210,5.0,2017
20171024X22125,2017-10-23,Cessna Aircraft Company 210L,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA AIRCRAFT COMPANY,210L,2.0,2017
20171026X14440,2017-10-23,Cessna T210N,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,T210N,0.0,2017
20171024X15807,2017-10-24,Air Tractor Inc AT 502B,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Destroyed,AIR TRACTOR INC,AT 502B,1.0,2017
20171024X93521,2017-10-24,Cessna A185,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,A185,0.0,2017
20171025X14620,2017-10-24,Schweizer Aircraft Corp G 164B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,SCHWEIZER AIRCRAFT CORP,G 164B,0.0,2017
20171026X00343,2017-10-24,Cessna 210,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,210,1.0,2017
20171122X93132,2017-10-24,Cessna A188,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,A188,1.0,2017
20171026X85022,2017-10-26,Stinson 108,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,STINSON,108,0.0,2017
20181003X43511,2017-10-26,Piper PA34,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,Piper,PA34,2.0,2017
20171030X43813,2017-10-27,Smith AEROSTAR 600A,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,SMITH,AEROSTAR 600A,0.0,2017
20171030X93600,2017-10-27,Piper PA28,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA28,0.0,2017
20171030X41803,2017-10-28,Cessna T310,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,T310,2.0,2017
20171030X65427,2017-10-28,Cessna P210N,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,P210N,0.0,2017
20171109X83610,2017-10-28,Still Michael J TITAN T-51,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,STILL MICHAEL J,TITAN T-51,0.0,2017
20171120X80151,2017-10-28,Cessna 182,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182,0.0,2017
20171102X33309,2017-10-29,Cessna 550,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Unknown,CESSNA,550,0.0,2017
20171030X25446,2017-10-30,Cessna 140,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,Cessna,140,1.0,2017
20171031X04749,2017-10-30,Piper PA 32R-300,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA 32R-300,1.0,2017
20171031X10251,2017-10-30,Metcalfe Robert B VANS RV 6,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,METCALFE ROBERT B,VANS RV 6,0.0,2017
20171031X10138,2017-10-31,Beech 35C33,Airplane,Fatal,1.0,1.0,0.0,0.0,Unknown,Substantial,BEECH,35C33,2.0,2017
20171108X02305,2017-10-31,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Unknown,CESSNA,152,0.0,2017
20171121X93124,2017-11-01,Boeing 767,Airplane,Non-Fatal,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,767,0.0,2017
20171103X74838,2017-11-02,Great Lakes 2T1A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GREAT LAKES,2T1A,0.0,2017
20171108X95150,2017-11-02,Swearingen SA227,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,SWEARINGEN,SA227,2.0,2017
20171128X72916,2017-11-02,Cessna 172R,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,172R,0.0,2017
20171103X03137,2017-11-03,Beech B95,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,BEECH,B95,2.0,2017
20171103X42143,2017-11-03,Piper PA 18-150,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA 18-150,2.0,2017
20171106X72432,2017-11-03,Maurer Elmo A V STAR SA900,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,MAURER ELMO A,V STAR SA900,1.0,2017
20171104X12527,2017-11-04,Beech V35B,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,BEECH,V35B,2.0,2017
20171106X75233,2017-11-04,Cessna 172N,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,172N,4.0,2017
20171106X54947,2017-11-05,Socata TBM 850,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,SOCATA,TBM 850,0.0,2017
20171108X52738,2017-11-05,Piper PA28,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER,PA28,1.0,2017
20171108X93049,2017-11-05,Riggs Kenneth W T BIRD II,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,RIGGS KENNETH W,T BIRD II,2.0,2017
20171107X60614,2017-11-07,Icon Aircraft Inc A5,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,ICON AIRCRAFT INC,A5,1.0,2017
20171107X95948,2017-11-07,Mooney Aircraft Corp. M20K,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MOONEY AIRCRAFT CORP.,M20K,0.0,2017
20171108X55532,2017-11-07,Airbus A330-243,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Minor,AIRBUS,A330-243,0.0,2017
20171113X91400,2017-11-07,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172,0.0,2017
20171107X13608,2017-11-08,Piper PA 32,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER,PA 32,2.0,2017
20171114X30932,2017-11-08,British Aerospace AVRO  146,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Minor,BRITISH AEROSPACE,AVRO  146,0.0,2017
20171116X64316,2017-11-08,Cessna 140,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,140,0.0,2017
20171122X13300,2017-11-08,Piper PA 28-180,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA 28-180,0.0,2017
20171204X53544,2017-11-08,Cessna 170B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,170B,0.0,2017
20171114X41302,2017-11-09,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172,0.0,2017
20171110X61056,2017-11-10,Temco GC 1B,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,TEMCO,GC 1B,1.0,2017
20171111X81525,2017-11-10,Socata TB200,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,SOCATA,TB200,0.0,2017
20171111X83107,2017-11-10,Cessna 180,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,180,0.0,2017
20171116X92836,2017-11-10,Quest Aircraft Company Llc KODIAC 100,Airplane,Non-Fatal,0.0,3.0,1.0,0.0,Unknown,Destroyed,QUEST AIRCRAFT COMPANY LLC,KODIAC 100,4.0,2017
20171208X45246,2017-11-11,Boeing 747,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,747,0.0,2017
20171113X12015,2017-11-11,Stinson SR 5E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,STINSON,SR 5E,0.0,2017
20171113X84023,2017-11-11,Cloud Jeffrey Ferrell LONG EZ,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CLOUD JEFFREY FERRELL,LONG EZ,0.0,2017
20171112X42804,2017-11-12,Vanderark RV-10,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,VANDERARK,RV-10,0.0,2017
20171112X54939,2017-11-12,Cessna 182H,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,182H,0.0,2017
20171112X72518,2017-11-12,Piper PA32,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER,PA32,4.0,2017
20171114X52018,2017-11-12,Cessna T210N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,T210N,0.0,2017
20171114X03707,2017-11-13,Boeing 777,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,777,0.0,2017
20171115X14957,2017-11-14,Textron Aviation Inc 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,TEXTRON AVIATION INC,172,0.0,2017
20180322X74449,2017-11-14,Piper Aircraft PA-25-235,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER AIRCRAFT,PA-25-235,1.0,2017
20171117X01501,2017-11-15,Cessna T207A,Airplane,Non-Fatal,0.0,2.0,2.0,0.0,Unknown,Substantial,CESSNA,T207A,4.0,2017
20171121X95356,2017-11-15,Cessna 208,Airplane,Fatal,11.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,208,11.0,2017
20171129X73558,2017-11-16,Boeing 737,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Minor,BOEING,737,0.0,2017
20171116X53956,2017-11-16,Piper PA 28R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA 28R,0.0,2017
20171116X91006,2017-11-16,Cessna 172RG,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172RG,0.0,2017
20171117X45442,2017-11-16,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2017
20171116X35540,2017-11-17,Piper PA 28R-201T,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA 28R-201T,0.0,2017
20171117X44300,2017-11-17,Beech B 55,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,B 55,0.0,2017
20171118X25754,2017-11-18,Piper PA28,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA28,0.0,2017
20171118X22836,2017-11-19,Cessna 172M,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,172M,2.0,2017
20171119X05046,2017-11-19,Rockwell International 112A,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,ROCKWELL INTERNATIONAL,112A,0.0,2017
20171119X14748,2017-11-19,Cessna 172P,Airplane,Non-Fatal,0.0,1.0,2.0,0.0,Unknown,Substantial,CESSNA,172P,3.0,2017
20171119X20241,2017-11-19,Boeing A75N1(PT17),Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BOEING,A75N1(PT17),0.0,2017
20171122X11536,2017-11-19,Quicksilver MXL SPORT,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,QUICKSILVER,MXL SPORT,1.0,2017
20171127X21550,2017-11-19,Boeing 737,Airplane,Non-Fatal,0.0,0.0,0.0,86.0,Unknown,Minor,BOEING,737,0.0,2017
20180109X22437,2017-11-19,Boeing 737 7H4,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Unknown,BOEING,737 7H4,0.0,2017
20171120X25221,2017-11-20,Cessna 152,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,152,1.0,2017
20171120X62921,2017-11-20,Ercoupe 415 CD,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ERCOUPE,415 CD,0.0,2017
20171121X10001,2017-11-20,Cessna 172N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172N,0.0,2017
